Id,Lot Area,Overall Qual,Year Built,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,TotRms AbvGrd,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,SalePrice,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Exter Qual_TA,Kitchen Qual_Gd,Kitchen Qual_TA
777,11616,5,1962,116.0,170.0,670.0,252.0,1092.0,1092,0,0,1092,6,288.0,0,20,144,0,0,0,0,139000,0,0,0,1,0,1
1107,10542,7,1993,651.0,1173.0,0.0,138.0,1311.0,1325,1093,0,2418,9,983.0,250,154,216,0,0,0,0,341000,1,0,0,0,1,0
30,1680,6,1971,504.0,156.0,0.0,327.0,483.0,483,504,0,987,5,264.0,275,0,0,0,0,0,0,96000,0,0,0,1,0,1
282,8546,4,2003,0.0,0.0,0.0,1121.0,1121.0,1121,0,0,1121,5,440.0,132,64,0,0,0,0,0,140000,0,0,0,1,0,1
188,7407,6,1957,0.0,600.0,0.0,312.0,912.0,1236,0,0,1236,6,923.0,0,158,158,0,0,0,0,149700,0,0,0,1,0,1
2356,10140,5,1975,0.0,788.0,0.0,268.0,1056.0,1074,0,0,1074,6,495.0,0,88,0,0,0,0,0,153500,0,0,0,1,0,1
1554,14584,1,1952,0.0,0.0,0.0,0.0,0.0,733,0,0,733,4,487.0,0,0,0,0,0,0,0,13100,0,0,0,0,0,0
1464,8158,7,2003,252.0,550.0,0.0,334.0,884.0,884,884,0,1768,8,543.0,0,63,0,0,0,0,0,224900,0,0,0,0,1,0
2469,7500,7,2005,0.0,0.0,0.0,1257.0,1257.0,1266,0,0,1266,6,453.0,38,144,0,0,0,0,0,176000,0,0,0,0,1,0
1834,10678,8,1992,337.0,700.0,0.0,983.0,1683.0,2129,743,0,2872,9,541.0,0,33,0,0,0,0,0,285000,1,0,0,0,1,0
1779,15256,8,2007,84.0,929.0,0.0,556.0,1485.0,1464,0,0,1464,6,754.0,168,160,0,0,0,0,0,282922,0,0,0,0,1,0
2569,14200,7,1966,309.0,445.0,0.0,479.0,924.0,1216,941,0,2157,8,487.0,105,66,0,0,0,0,0,226000,0,0,0,1,1,0
2334,12438,8,2006,466.0,0.0,0.0,1234.0,1234.0,1264,1312,0,2576,10,666.0,324,100,0,0,0,0,0,361919,0,0,1,0,0,0
2330,16023,9,2005,600.0,1218.0,0.0,180.0,1398.0,1414,1384,0,2798,11,670.0,182,37,0,0,0,0,0,457347,0,0,1,0,0,0
2119,20064,8,1976,0.0,51.0,915.0,0.0,966.0,1743,0,0,1743,5,529.0,646,0,0,0,0,0,0,279000,0,0,0,0,1,0
988,9819,6,1977,0.0,1567.0,0.0,0.0,1567.0,1567,0,0,1567,5,714.0,264,32,0,0,0,0,0,196000,0,0,0,1,1,0
382,10400,7,1976,189.0,0.0,0.0,1090.0,1090.0,1370,0,0,1370,6,479.0,0,0,0,0,0,0,0,152000,0,0,0,1,0,1
670,11643,5,1969,368.0,500.0,0.0,748.0,1248.0,1338,1296,0,2634,12,968.0,0,0,0,0,0,0,0,200000,0,0,0,1,0,1
2760,11645,8,2005,198.0,1122.0,0.0,448.0,1570.0,1590,0,0,1590,6,754.0,176,80,0,0,0,0,0,294900,0,0,0,0,0,0
543,7328,7,2008,140.0,0.0,0.0,1450.0,1450.0,1450,0,0,1450,6,788.0,0,93,0,0,0,0,0,224243,0,0,0,0,1,0
2835,7822,6,1915,0.0,0.0,0.0,832.0,832.0,846,492,0,1338,7,528.0,0,0,208,0,0,0,0,92000,0,0,0,1,0,1
1735,9018,7,2007,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,8,400.0,100,24,0,0,0,0,0,179540,0,0,0,0,1,0
448,13472,10,2003,922.0,56.0,0.0,2336.0,2392.0,2392,0,0,2392,8,968.0,248,105,0,0,0,0,0,386250,0,1,0,0,0,0
2287,1533,4,1970,0.0,503.0,0.0,27.0,530.0,530,462,0,992,4,297.0,112,97,0,0,0,0,0,106500,0,0,0,1,0,1
524,11003,10,2008,160.0,765.0,0.0,252.0,1017.0,1026,981,0,2007,10,812.0,168,52,0,0,0,0,0,310000,0,0,0,0,0,0
1767,10790,7,1998,275.0,0.0,0.0,1066.0,1066.0,1108,1277,0,2385,8,600.0,120,38,0,0,0,0,0,252000,1,0,0,0,1,0
2206,7128,7,1941,0.0,364.0,0.0,554.0,918.0,918,728,0,1646,7,240.0,0,0,0,0,126,0,0,164000,0,0,0,1,0,1
1740,7713,7,2007,16.0,0.0,0.0,728.0,728.0,728,728,0,1456,7,400.0,100,24,0,0,0,0,0,177594,0,0,0,0,1,0
199,6240,5,1936,0.0,276.0,0.0,252.0,528.0,548,492,0,1040,5,624.0,306,0,32,0,0,0,0,123900,0,0,0,1,0,1
2214,22420,6,1918,0.0,1128.0,0.0,242.0,1370.0,1370,1254,0,2624,10,864.0,0,0,0,0,0,0,0,239000,0,0,0,1,0,1
323,15300,5,1965,0.0,42.0,0.0,1026.0,1068.0,1264,0,0,1264,7,528.0,0,0,0,0,0,0,0,169000,0,0,0,1,0,1
2421,3196,7,2003,18.0,0.0,0.0,1374.0,1374.0,1557,0,0,1557,7,420.0,143,20,0,0,0,0,0,234000,0,0,0,0,1,0
952,9360,6,1977,0.0,841.0,116.0,0.0,957.0,1287,0,0,1287,5,541.0,302,39,0,0,120,0,0,173000,0,0,0,1,0,1
24,11241,6,1970,180.0,578.0,0.0,426.0,1004.0,1004,0,0,1004,5,480.0,0,0,0,0,0,0,700,149000,0,0,0,1,0,1
1139,9260,7,2007,0.0,0.0,0.0,1162.0,1162.0,1162,0,0,1162,6,483.0,0,32,0,0,0,0,0,170000,0,0,0,0,1,0
518,7993,7,2008,0.0,0.0,0.0,1436.0,1436.0,1436,0,0,1436,6,529.0,0,121,0,0,0,0,0,225000,0,0,0,0,1,0
1390,9239,5,1963,0.0,634.0,0.0,326.0,960.0,960,0,0,960,6,300.0,168,0,0,0,0,0,0,144900,0,0,0,1,1,0
277,10044,5,1968,0.0,1070.0,0.0,126.0,1196.0,1196,0,0,1196,6,336.0,257,0,168,0,0,0,0,144000,0,0,0,1,0,1
54,3182,8,2004,16.0,24.0,0.0,1232.0,1256.0,1269,0,0,1269,6,430.0,146,20,0,0,144,0,0,192000,0,0,0,0,1,0
649,7626,5,1952,0.0,931.0,0.0,100.0,1031.0,1031,0,0,1031,5,230.0,0,0,0,0,0,0,0,145500,0,0,0,0,1,0
2600,7008,4,1900,0.0,0.0,0.0,448.0,448.0,448,272,0,720,5,280.0,0,0,70,0,0,0,0,86900,0,0,0,1,0,0
617,12160,6,1953,90.0,1024.0,0.0,481.0,1505.0,1505,0,0,1505,6,505.0,0,0,0,162,0,0,0,149500,0,0,0,1,0,1
2209,6305,5,1938,0.0,0.0,0.0,920.0,920.0,954,0,0,954,5,240.0,0,0,0,0,0,0,0,119750,0,0,0,1,0,0
2814,8846,6,2005,0.0,0.0,0.0,750.0,750.0,750,750,0,1500,6,564.0,0,35,0,0,0,0,0,173900,0,0,0,1,1,0
2542,10659,5,1961,0.0,915.0,0.0,135.0,1050.0,1050,0,0,1050,6,368.0,0,319,0,0,0,0,0,136500,0,0,0,1,0,1
2323,13108,8,1994,0.0,0.0,0.0,2062.0,2062.0,2079,608,0,2687,9,618.0,168,12,0,0,0,0,0,270000,0,0,1,0,1,0
1393,13500,6,1960,0.0,429.0,1080.0,93.0,1602.0,1252,0,0,1252,4,564.0,409,0,0,0,0,0,0,235000,0,0,0,1,0,1
490,7750,7,1999,0.0,0.0,0.0,384.0,384.0,774,656,0,1430,7,400.0,0,0,0,0,0,0,0,156000,0,0,0,1,0,1
542,12450,5,2003,0.0,836.0,0.0,278.0,1114.0,1114,0,0,1114,6,576.0,0,42,0,0,0,0,0,153000,0,0,0,1,1,0
973,4500,6,1999,425.0,883.0,0.0,341.0,1224.0,1224,0,0,1224,5,402.0,0,304,0,0,0,0,0,165000,0,0,0,1,0,1
1012,11198,9,2005,245.0,0.0,0.0,1122.0,1122.0,1134,1370,0,2504,11,656.0,144,39,0,0,0,0,0,325000,0,0,1,0,0,0
2218,6221,5,1941,0.0,533.0,0.0,195.0,728.0,760,595,0,1355,5,528.0,0,0,0,0,144,0,0,140000,0,0,0,1,0,1
2033,13200,6,1963,234.0,375.0,0.0,366.0,741.0,1497,797,0,2294,9,658.0,0,110,0,0,0,0,0,202500,0,0,0,1,0,1
1071,8769,9,2008,766.0,1540.0,0.0,162.0,1702.0,1702,0,0,1702,7,1052.0,0,72,0,0,224,0,0,367294,0,1,0,0,0,0
1583,10200,6,1988,219.0,783.0,0.0,678.0,1461.0,1509,0,0,1509,5,600.0,224,0,0,0,0,0,0,175000,0,0,0,0,1,0
2858,9550,7,1915,0.0,216.0,0.0,540.0,756.0,961,756,0,1717,7,642.0,0,35,272,0,0,0,0,140000,0,0,0,1,1,0
2265,10331,7,1985,0.0,215.0,80.0,970.0,1265.0,1240,0,0,1240,6,528.0,232,0,0,0,0,0,0,174000,0,0,0,1,1,0
1088,9587,7,2005,182.0,655.0,0.0,201.0,856.0,1166,0,0,1166,5,400.0,212,0,0,0,0,0,0,190000,0,0,0,0,1,0
698,9900,5,1910,0.0,0.0,0.0,504.0,504.0,764,700,0,1464,7,0.0,0,0,176,0,0,0,0,129000,0,0,0,0,0,1
1896,22002,6,1959,136.0,1386.0,0.0,206.0,1592.0,1652,0,0,1652,6,510.0,0,0,0,0,201,0,0,200000,0,0,0,1,1,0
628,13000,6,1968,576.0,448.0,0.0,448.0,896.0,1182,960,0,2142,8,509.0,0,72,0,0,252,0,0,193500,0,0,0,1,1,0
1212,8250,6,1964,260.0,787.0,0.0,305.0,1092.0,1092,0,0,1092,6,504.0,0,0,0,0,0,0,0,145000,0,0,0,1,0,1
2864,8170,7,1929,270.0,526.0,0.0,496.0,1022.0,1122,549,0,1671,7,451.0,0,0,0,0,0,0,0,218000,0,0,0,0,0,1
2740,12048,5,1952,232.0,0.0,0.0,0.0,0.0,1488,0,0,1488,7,569.0,0,189,36,0,348,0,0,135000,0,0,0,1,0,1
2560,10858,5,1952,150.0,40.0,0.0,1404.0,1444.0,1624,0,0,1624,6,240.0,0,40,324,0,0,0,0,146500,0,0,0,1,0,1
1716,7577,6,2005,256.0,20.0,0.0,1342.0,1362.0,1362,0,0,1362,6,460.0,192,28,0,0,0,0,0,194700,0,1,0,0,1,0
1130,7500,7,2007,210.0,902.0,0.0,316.0,1218.0,1218,0,0,1218,6,462.0,168,168,0,0,0,0,0,230348,0,0,0,0,1,0
201,6120,6,1923,0.0,960.0,0.0,164.0,1124.0,1068,0,0,1068,5,288.0,0,0,128,0,0,0,0,109500,0,0,0,1,0,1
2886,23580,6,1979,0.0,776.0,0.0,849.0,1625.0,1625,0,0,1625,6,576.0,136,28,0,0,0,0,0,242500,0,0,0,1,0,0
2328,5306,7,1987,0.0,495.0,215.0,354.0,1064.0,1064,703,0,1767,5,504.0,441,35,0,0,0,0,0,239000,0,0,1,0,1,0
2583,8092,6,1954,176.0,824.0,0.0,226.0,1050.0,1050,0,0,1050,6,286.0,0,0,0,0,0,0,0,156000,0,0,0,1,1,0
1206,8593,4,1957,0.0,288.0,0.0,619.0,907.0,907,0,0,907,5,352.0,0,0,0,0,0,0,0,109008,0,0,0,1,0,1
2242,11067,2,1939,0.0,0.0,0.0,0.0,0.0,640,0,205,845,4,256.0,48,0,0,0,0,0,0,68104,0,0,0,1,0,1
1105,11929,8,1995,466.0,0.0,0.0,1242.0,1242.0,1251,1250,0,2501,9,751.0,192,87,0,0,0,0,0,290000,1,0,0,0,1,0
121,9900,5,1966,0.0,1059.0,0.0,150.0,1209.0,1209,0,0,1209,6,504.0,0,0,120,0,0,0,0,159000,0,0,0,1,0,1
1223,4882,4,1937,0.0,120.0,0.0,228.0,348.0,453,453,0,906,5,231.0,0,0,0,0,0,0,0,87000,0,0,0,1,0,1
265,11423,8,2001,479.0,1358.0,0.0,223.0,1581.0,1601,0,0,1601,6,670.0,180,0,0,0,0,0,2000,272000,0,0,0,0,1,0
2813,8772,7,2005,0.0,996.0,0.0,340.0,1336.0,1336,0,0,1336,6,502.0,136,43,0,0,0,0,0,198000,0,0,0,0,1,0
1294,7628,4,1940,0.0,0.0,0.0,801.0,801.0,1095,561,0,1656,8,440.0,187,0,0,0,0,0,0,119164,0,0,0,1,0,1
2745,8335,5,1954,0.0,0.0,0.0,0.0,0.0,1124,0,0,1124,5,0.0,0,36,190,0,0,0,0,93000,0,0,0,1,0,1
1094,8220,7,2000,647.0,544.0,0.0,438.0,982.0,1008,884,0,1892,8,431.0,108,0,0,0,0,0,0,226750,0,0,0,0,0,1
651,10615,3,1900,0.0,440.0,0.0,538.0,978.0,1014,685,0,1699,7,420.0,0,74,0,0,0,0,0,95000,0,0,0,1,0,1
198,6000,6,1948,0.0,300.0,0.0,480.0,780.0,780,636,0,1416,6,312.0,221,0,48,0,0,0,0,139900,0,0,0,1,0,1
131,5350,3,1940,0.0,0.0,0.0,728.0,728.0,1306,0,0,1306,6,0.0,263,0,0,0,0,0,450,76500,0,0,0,1,0,0
1258,5400,4,1940,0.0,0.0,0.0,672.0,672.0,672,0,0,672,4,308.0,88,108,0,0,0,0,0,86900,0,0,0,0,0,1
1599,17979,5,1968,0.0,785.0,0.0,328.0,1113.0,1160,0,0,1160,6,257.0,81,0,0,0,0,0,500,152500,0,0,0,1,1,0
1508,9520,4,1953,115.0,767.0,0.0,144.0,911.0,930,0,0,930,5,286.0,134,0,0,0,0,0,3000,99000,0,0,0,1,0,1
615,5330,4,1940,0.0,280.0,0.0,140.0,420.0,708,0,0,708,5,0.0,164,0,0,0,0,0,0,82500,0,0,0,0,0,0
1815,8012,6,1992,0.0,430.0,0.0,1145.0,1575.0,1575,0,0,1575,5,529.0,0,0,52,0,0,0,0,179200,0,0,0,0,1,0
2712,9000,5,1966,0.0,773.0,0.0,286.0,1059.0,1059,0,0,1059,6,286.0,0,88,0,0,0,0,0,142500,0,0,0,1,0,1
2051,14299,4,1964,0.0,513.0,144.0,348.0,1005.0,1005,0,0,1005,5,440.0,0,0,0,0,0,0,0,115400,0,0,0,1,0,1
1863,7050,7,2001,0.0,738.0,0.0,319.0,1057.0,1057,872,0,1929,7,650.0,0,235,0,0,0,0,0,226000,0,0,0,0,1,0
2510,3180,7,2005,0.0,0.0,0.0,600.0,600.0,520,600,80,1200,4,480.0,0,166,0,0,0,0,0,144152,0,0,0,0,1,0
1069,16451,8,2003,221.0,0.0,0.0,1765.0,1765.0,1804,886,0,2690,9,795.0,268,58,0,0,0,0,0,370000,0,1,0,0,1,0
336,12887,5,1984,0.0,207.0,590.0,36.0,833.0,833,0,0,833,5,495.0,431,0,0,0,0,0,0,149900,0,0,0,1,1,0
2417,15578,6,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,8,429.0,0,0,0,0,0,0,0,172785,0,0,0,0,0,1
1962,7200,5,1950,0.0,398.0,149.0,317.0,864.0,864,0,0,864,5,720.0,194,0,0,0,0,0,0,129000,0,0,0,1,1,0
372,17043,6,1979,0.0,0.0,0.0,1362.0,1362.0,1586,0,0,1586,7,435.0,192,0,0,0,0,0,0,181000,0,0,0,1,0,1
2578,10000,5,1956,272.0,678.0,281.0,99.0,1058.0,1370,0,0,1370,6,300.0,191,0,0,0,120,0,0,148000,0,0,0,1,0,1
2824,8050,6,2002,0.0,475.0,297.0,142.0,914.0,914,0,0,914,4,0.0,32,0,0,0,0,0,0,117250,0,0,0,1,1,0
471,3182,7,2005,16.0,16.0,0.0,1357.0,1373.0,1555,0,0,1555,7,430.0,143,20,0,0,0,0,0,192500,0,0,0,0,1,0
1544,1950,6,1980,0.0,81.0,612.0,23.0,716.0,716,840,0,1556,6,452.0,161,0,0,0,0,0,0,151000,0,0,0,1,0,1
2141,7700,5,1972,0.0,138.0,468.0,276.0,882.0,882,0,0,882,5,461.0,96,0,0,0,0,0,0,112500,0,0,0,1,0,1
2008,8731,5,1920,0.0,645.0,0.0,270.0,915.0,1167,0,0,1167,6,495.0,0,0,216,0,126,0,0,144000,0,0,0,1,0,1
1075,8232,9,2007,714.0,1204.0,0.0,596.0,1800.0,1800,0,0,1800,6,944.0,210,0,0,0,0,0,0,370967,0,1,0,0,0,0
34,2280,6,1975,0.0,514.0,0.0,341.0,855.0,855,601,0,1456,6,440.0,173,0,0,0,0,0,0,149900,0,0,0,1,1,0
847,8935,7,2002,95.0,0.0,0.0,831.0,831.0,831,829,0,1660,7,493.0,144,68,0,0,0,0,0,195000,0,0,0,0,1,0
1629,9125,7,1992,170.0,0.0,0.0,384.0,384.0,812,670,0,1482,7,392.0,100,25,0,0,0,0,0,163900,0,0,0,1,1,0
2073,11075,6,1984,136.0,299.0,891.0,0.0,1190.0,1522,0,0,1522,7,552.0,0,77,0,0,168,0,0,182000,0,0,0,1,0,1
960,13438,9,2008,246.0,1758.0,0.0,432.0,2190.0,2036,0,0,2036,9,780.0,90,154,0,0,0,0,0,410000,0,0,0,0,0,0
955,11070,5,1991,0.0,55.0,0.0,1527.0,1582.0,1595,0,0,1595,5,672.0,0,0,0,0,0,0,0,152000,0,0,0,1,0,1
2476,7800,7,2005,172.0,0.0,0.0,891.0,891.0,891,795,0,1686,8,462.0,144,101,0,0,0,0,0,184000,0,0,0,0,1,0
1590,7060,7,1997,200.0,1309.0,0.0,35.0,1344.0,1344,0,0,1344,8,784.0,0,0,0,0,0,0,0,206300,0,0,0,1,0,1
2913,11836,5,1970,0.0,149.0,0.0,1503.0,1652.0,1652,0,0,1652,8,928.0,0,0,0,0,0,0,0,146500,0,0,0,1,0,1
149,8382,4,1956,0.0,0.0,0.0,832.0,832.0,832,505,0,1337,5,263.0,0,0,0,0,0,0,0,108000,0,0,0,1,0,1
2525,10192,7,1968,143.0,0.0,0.0,570.0,570.0,1222,698,0,1920,8,487.0,0,98,0,0,0,0,0,170000,0,0,0,1,1,0
1470,4426,6,2004,205.0,662.0,0.0,186.0,848.0,848,0,0,848,3,420.0,140,0,0,0,0,0,0,145000,0,0,0,0,1,0
412,2280,7,1975,0.0,435.0,622.0,0.0,1057.0,1055,0,0,1055,4,440.0,0,27,0,0,0,0,0,123000,0,0,0,1,0,1
1399,2887,6,1996,0.0,1003.0,0.0,288.0,1291.0,1291,0,0,1291,6,431.0,307,0,0,0,0,0,0,173000,0,0,0,1,1,0
183,8520,6,1928,0.0,0.0,0.0,624.0,624.0,720,0,0,720,5,484.0,106,0,0,0,0,0,0,105900,0,0,0,1,0,1
974,1596,4,1973,0.0,462.0,0.0,0.0,462.0,526,462,0,988,5,297.0,120,101,0,0,0,0,0,91000,0,0,0,1,0,1
930,15600,5,1949,0.0,312.0,507.0,248.0,1067.0,986,537,0,1523,7,295.0,0,0,81,0,0,0,0,158000,0,0,0,1,0,0
881,9313,7,2004,0.0,0.0,0.0,864.0,864.0,864,864,0,1728,7,572.0,187,56,0,0,0,0,0,190000,0,0,0,0,1,0
1180,11064,8,1995,0.0,560.0,670.0,0.0,1230.0,1239,0,0,1239,4,477.0,172,24,0,0,0,0,0,217500,0,0,0,0,1,0
1553,9000,5,1958,162.0,330.0,0.0,821.0,1151.0,1151,804,0,1955,7,356.0,0,0,0,0,0,0,0,165500,0,0,0,1,0,1
928,12000,7,1941,0.0,275.0,0.0,429.0,704.0,860,704,0,1564,7,234.0,0,0,0,0,0,0,0,174500,0,0,0,1,0,0
1512,7692,4,1954,0.0,0.0,0.0,416.0,416.0,1204,0,0,1204,6,312.0,0,0,0,0,0,0,0,100000,0,0,0,1,0,1
3,14267,6,1958,108.0,923.0,0.0,406.0,1329.0,1329,0,0,1329,6,312.0,393,36,0,0,0,0,12500,172000,0,0,0,1,1,0
2140,9675,5,1975,0.0,330.0,432.0,102.0,864.0,879,0,0,879,5,440.0,0,80,0,0,0,0,0,120000,0,0,0,1,0,1
553,8400,4,1950,0.0,0.0,0.0,721.0,721.0,841,0,0,841,4,294.0,250,0,24,0,0,0,0,82000,0,0,0,0,0,1
2594,7500,6,1947,0.0,0.0,0.0,784.0,784.0,900,412,0,1312,6,649.0,0,28,0,0,0,0,0,127000,0,0,0,1,0,1
1314,9600,6,1917,0.0,319.0,0.0,416.0,735.0,1134,924,0,2058,8,396.0,0,0,259,0,0,0,0,129500,0,0,0,1,0,1
366,5814,8,1984,0.0,1036.0,0.0,184.0,1220.0,1360,0,0,1360,4,565.0,63,0,0,0,0,0,0,187500,0,0,1,0,1,0
1462,14860,8,2002,240.0,1538.0,0.0,240.0,1778.0,1786,0,0,1786,6,715.0,182,35,0,0,0,0,0,300000,0,0,0,0,1,0
2541,14803,6,1971,252.0,416.0,0.0,409.0,825.0,1097,896,0,1993,8,495.0,0,66,0,0,0,0,0,190000,0,0,0,1,0,1
2088,7550,4,1920,0.0,0.0,0.0,951.0,951.0,986,376,0,1362,7,280.0,0,0,0,0,0,0,0,96000,0,0,0,0,0,1
527,8125,7,2006,100.0,812.0,0.0,280.0,1092.0,1112,438,0,1550,7,438.0,0,168,0,0,0,0,0,241000,0,0,0,0,1,0
1824,13673,5,1962,0.0,0.0,0.0,1140.0,1140.0,1696,0,0,1696,8,349.0,0,30,0,0,0,0,0,143900,0,0,0,1,0,1
2918,1533,4,1970,0.0,408.0,0.0,138.0,546.0,546,546,0,1092,5,286.0,0,0,0,0,0,0,0,87550,0,0,0,1,0,1
49,7658,9,2005,412.0,456.0,0.0,1296.0,1752.0,1752,0,0,1752,6,576.0,196,82,0,0,0,0,0,319900,0,1,0,0,0,0
2332,12292,9,2006,184.0,205.0,0.0,889.0,1094.0,1102,1371,0,2473,11,675.0,246,39,0,0,0,0,0,356383,0,0,1,0,1,0
826,11923,9,2007,0.0,0.0,0.0,1800.0,1800.0,1800,0,0,1800,7,702.0,288,136,0,0,0,0,0,239000,0,0,0,0,0,0
1108,10010,7,1993,320.0,228.0,852.0,0.0,1080.0,1108,1089,0,2197,9,783.0,385,99,0,0,0,0,0,287500,1,0,0,0,1,0
2041,12358,5,1941,0.0,360.0,0.0,360.0,720.0,854,0,528,1382,7,660.0,237,0,0,0,0,0,0,128500,0,0,0,1,0,1
57,8577,7,2004,0.0,0.0,0.0,847.0,847.0,847,886,0,1733,7,433.0,144,48,0,0,0,0,0,185088,0,0,0,0,1,0
520,8640,7,2008,0.0,0.0,0.0,1402.0,1402.0,1402,0,0,1402,7,625.0,205,126,0,0,0,0,0,229800,0,0,0,0,1,0
2305,10447,5,1984,0.0,516.0,0.0,348.0,864.0,887,0,0,887,5,288.0,140,0,0,0,0,0,0,124500,0,0,0,1,0,1
2533,9600,5,1968,0.0,758.0,0.0,293.0,1051.0,1051,0,0,1051,6,504.0,0,0,0,0,0,0,0,142000,0,0,0,1,0,1
2852,4899,6,1920,0.0,305.0,0.0,450.0,755.0,755,755,0,1510,6,216.0,0,0,164,0,0,0,0,149000,0,0,0,1,0,1
1198,9246,5,1973,564.0,0.0,0.0,1656.0,1656.0,1656,0,0,1656,8,506.0,0,211,0,0,0,0,0,135000,0,0,0,1,0,1
1681,4928,6,1976,0.0,120.0,0.0,958.0,1078.0,958,0,0,958,5,440.0,0,205,0,0,0,0,0,128000,0,0,0,1,0,1
1773,12692,8,1992,0.0,1231.0,0.0,1969.0,3200.0,3228,0,0,3228,10,546.0,264,75,291,0,0,0,0,430000,1,0,0,0,1,0
1825,7476,5,1968,0.0,812.0,0.0,228.0,1040.0,1040,0,0,1040,5,686.0,188,0,0,0,0,0,0,145000,0,0,0,1,0,1
2208,5362,5,1910,0.0,0.0,0.0,661.0,661.0,661,589,0,1250,8,552.0,242,0,81,0,0,0,0,139000,0,0,0,1,0,1
1646,12090,6,1984,74.0,0.0,0.0,585.0,585.0,1140,728,0,1868,7,477.0,268,112,0,0,147,0,0,178000,0,0,0,1,0,1
1060,12539,10,2005,468.0,1082.0,0.0,538.0,1620.0,1632,1158,0,2790,10,1150.0,30,200,0,0,192,0,0,460000,0,1,0,0,0,0
748,11888,6,1916,0.0,0.0,0.0,844.0,844.0,1445,689,0,2134,10,441.0,0,60,268,0,0,0,0,214500,0,0,0,1,1,0
2846,7082,5,1916,0.0,0.0,0.0,686.0,686.0,948,980,0,1928,10,0.0,0,0,228,0,0,0,0,160000,0,0,0,1,0,1
493,8755,7,1999,298.0,772.0,0.0,220.0,992.0,1022,1038,0,2060,8,390.0,0,0,0,168,0,0,0,214000,0,0,0,0,1,0
694,4080,6,1935,0.0,0.0,0.0,901.0,901.0,861,517,0,1378,6,162.0,54,0,40,0,0,0,0,128900,0,0,0,1,1,0
2283,32463,4,1961,149.0,1159.0,0.0,90.0,1249.0,1622,0,0,1622,7,1356.0,439,0,0,0,0,0,0,168000,0,0,0,1,0,1
1800,12217,8,2007,0.0,745.0,0.0,210.0,955.0,955,925,0,1880,8,880.0,168,127,0,0,0,0,0,310013,0,0,0,0,0,0
1632,3696,8,1986,0.0,0.0,0.0,1074.0,1074.0,1088,0,0,1088,5,461.0,0,74,137,0,0,0,0,170000,0,0,1,0,1,0
2624,7560,5,1959,0.0,369.0,0.0,671.0,1040.0,1040,0,0,1040,6,286.0,140,0,252,0,0,0,0,133700,0,0,0,1,0,1
2197,10592,6,1923,0.0,0.0,0.0,602.0,602.0,900,602,0,1502,7,180.0,96,0,112,0,53,0,0,165000,0,0,0,1,1,0
1045,1680,6,1971,604.0,358.0,0.0,125.0,483.0,483,504,0,987,5,264.0,0,0,0,0,0,0,0,89500,0,0,0,1,0,1
2549,10382,6,1958,105.0,513.0,0.0,75.0,588.0,1095,0,0,1095,6,264.0,0,0,0,0,0,0,0,140000,0,0,0,1,0,1
2829,2522,7,2004,50.0,0.0,0.0,970.0,970.0,970,739,0,1709,7,380.0,0,40,0,0,0,0,0,134000,0,0,0,0,1,0
2480,9370,6,1992,0.0,758.0,0.0,78.0,836.0,844,887,0,1731,7,462.0,307,85,0,0,224,0,3000,248500,0,0,0,0,1,0
2724,10246,4,1965,0.0,648.0,0.0,0.0,648.0,960,0,0,960,3,364.0,88,0,0,0,0,0,0,145000,0,0,0,1,0,1
2352,11475,6,1975,0.0,550.0,0.0,163.0,713.0,811,741,0,1552,6,434.0,209,208,0,0,0,0,0,179900,0,0,0,1,0,1
1783,9986,8,2006,428.0,0.0,0.0,1795.0,1795.0,1795,0,0,1795,7,895.0,0,49,0,0,0,0,0,147000,0,0,0,0,1,0
338,10475,5,1991,0.0,458.0,0.0,166.0,624.0,624,650,0,1274,6,576.0,22,0,0,0,0,0,0,136000,0,0,0,1,0,1
196,6000,6,1940,0.0,264.0,0.0,308.0,572.0,848,348,0,1196,6,576.0,0,0,0,0,0,0,0,128000,0,0,0,1,0,1
762,4280,4,1946,0.0,0.0,0.0,560.0,560.0,704,0,0,704,4,220.0,0,0,24,0,0,0,0,88750,0,0,0,1,0,0
151,10895,5,1955,0.0,648.0,0.0,324.0,972.0,972,0,0,972,5,305.0,0,0,205,0,0,0,0,122500,0,0,0,1,0,1
158,17503,6,1948,0.0,0.0,0.0,912.0,912.0,912,546,0,1458,6,330.0,192,0,0,0,0,0,0,97500,0,0,0,1,0,1
2572,9723,6,1963,332.0,0.0,0.0,1008.0,1008.0,1008,0,0,1008,5,430.0,0,0,0,0,0,0,0,135000,0,0,0,1,0,1
1686,11694,9,2007,452.0,48.0,0.0,1774.0,1822.0,1828,0,0,1828,9,774.0,0,108,0,0,260,0,0,314813,0,1,0,0,1,0
943,8470,3,1915,0.0,0.0,0.0,1013.0,1013.0,1013,0,513,1526,6,0.0,0,0,156,0,0,0,0,85000,0,0,0,0,0,0
